date,product_id,product_name,quantity_sold
2023-07-08,PROD_006,Paracetamol 500mg,79
2023-07-08,PROD_007,Aspirine 500mg,46
2023-07-08,PROD_008,Strepsils Miel Citron,61
2023-07-08,PROD_009,Humex Rhume,124
2023-07-08,PROD_010,Actifed Rhume,63
2023-07-09,PROD_001,Efferalgan 1000mg,54
2023-07-09,PROD_002,Doliprane 1000mg,85
2023-07-09,PROD_003,Spasfon Lyoc 80mg,77
2023-07-09,PROD_004,Smecta 3g,76
2023-07-09,PROD_005,Ibuprofene 400mg,124
2023-07-09,PROD_006,Paracetamol 500mg,79
2023-07-09,PROD_007,Aspirine 500mg,59
2023-07-09,PROD_008,Strepsils Miel Citron,86
2023-07-09,PROD_009,Humex Rhume,147
2023-07-09,PROD_010,Actifed Rhume,57
2023-07-10,PROD_001,Efferalgan 1000mg,61
2023-07-10,PROD_002,Doliprane 1000mg,122
2023-07-10,PROD_003,Spasfon Lyoc 80mg,90
2023-07-10,PROD_004,Smecta 3g,126
2023-07-10,PROD_005,Ibuprofene 400mg,166
2023-07-10,PROD_006,Paracetamol 500mg,119
2023-07-10,PROD_007,Aspirine 500mg,74
2023-07-10,PROD_008,Strepsils Miel Citron,89
2023-07-10,PROD_009,Humex Rhume,216
2023-07-10,PROD_010,Actifed Rhume,84
2023-07-11,PROD_001,Efferalgan 1000mg,77
2023-07-11,PROD_002,Doliprane 1000mg,123
2023-07-11,PROD_003,Spasfon Lyoc 80mg,101
2023-07-11,PROD_004,Smecta 3g,139
2023-07-11,PROD_005,Ibuprofene 400mg,143
2023-07-11,PROD_006,Paracetamol 500mg,142
2023-07-11,PROD_007,Aspirine 500mg,75
2023-07-11,PROD_008,Strepsils Miel Citron,123
2023-07-11,PROD_009,Humex Rhume,163
2023-07-11,PROD_010,Actifed Rhume,84
2023-07-12,PROD_001,Efferalgan 1000mg,69
2023-07-12,PROD_002,Doliprane 1000mg,113
2023-07-12,PROD_003,Spasfon Lyoc 80mg,106
2023-07-12,PROD_004,Smecta 3g,137
2023-07-12,PROD_005,Ibuprofene 400mg,189
2023-07-12,PROD_006,Paracetamol 500mg,154
2023-07-12,PROD_007,Aspirine 500mg,88
2023-07-12,PROD_008,Strepsils Miel Citron,98
2023-07-12,PROD_009,Humex Rhume,192
2023-07-12,PROD_010,Actifed Rhume,63
2023-07-13,PROD_001,Efferalgan 1000mg,78
2023-07-13,PROD_002,Doliprane 1000mg,109
2023-07-13,PROD_003,Spasfon Lyoc 80mg,98
2023-07-13,PROD_004,Smecta 3g,129
2023-07-13,PROD_005,Ibuprofene 400mg,170
2023-07-13,PROD_006,Paracetamol 500mg,141
2023-07-13,PROD_007,Aspirine 500mg,78
2023-07-13,PROD_008,Strepsils Miel Citron,110
2023-07-13,PROD_009,Humex Rhume,204
2023-07-13,PROD_010,Actifed Rhume,70
2023-07-14,PROD_001,Efferalgan 1000mg,57
2023-07-14,PROD_002,Doliprane 1000mg,109
2023-07-14,PROD_003,Spasfon Lyoc 80mg,97
2023-07-14,PROD_004,Smecta 3g,128
2023-07-14,PROD_005,Ibuprofene 400mg,155
2023-07-14,PROD_006,Paracetamol 500mg,114
2023-07-14,PROD_007,Aspirine 500mg,70
2023-07-14,PROD_008,Strepsils Miel Citron,118
2023-07-14,PROD_009,Humex Rhume,175
2023-07-14,PROD_010,Actifed Rhume,73
2023-07-15,PROD_001,Efferalgan 1000mg,48
2023-07-15,PROD_002,Doliprane 1000mg,99
2023-07-15,PROD_003,Spasfon Lyoc 80mg,78
2023-07-15,PROD_004,Smecta 3g,87
2023-07-15,PROD_005,Ibuprofene 400mg,117
2023-07-15,PROD_006,Paracetamol 500mg,95
2023-07-15,PROD_007,Aspirine 500mg,55
2023-07-15,PROD_008,Strepsils Miel Citron,73
2023-07-15,PROD_009,Humex Rhume,113
2023-07-15,PROD_010,Actifed Rhume,57
2023-07-16,PROD_001,Efferalgan 1000mg,50
2023-07-16,PROD_002,Doliprane 1000mg,84
2023-07-16,PROD_003,Spasfon Lyoc 80mg,66
2023-07-16,PROD_004,Smecta 3g,68
2023-07-16,PROD_005,Ibuprofene 400mg,125
2023-07-16,PROD_006,Paracetamol 500mg,88
2023-07-16,PROD_007,Aspirine 500mg,52
2023-07-16,PROD_008,Strepsils Miel Citron,58
2023-07-16,PROD_009,Humex Rhume,143
2023-07-16,PROD_010,Actifed Rhume,57
2023-07-17,PROD_001,Efferalgan 1000mg,58
2023-07-17,PROD_002,Doliprane 1000mg,117
2023-07-17,PROD_003,Spasfon Lyoc 80mg,101
2023-07-17,PROD_004,Smecta 3g,113
2023-07-17,PROD_005,Ibuprofene 400mg,144
2023-07-17,PROD_006,Paracetamol 500mg,130
2023-07-17,PROD_007,Aspirine 500mg,86
2023-07-17,PROD_008,Strepsils Miel Citron,96
2023-07-17,PROD_009,Humex Rhume,225
2023-07-17,PROD_010,Actifed Rhume,63
2023-07-18,PROD_001,Efferalgan 1000mg,78
2023-07-18,PROD_002,Doliprane 1000mg,103
2023-07-18,PROD_003,Spasfon Lyoc 80mg,91
2023-07-18,PROD_004,Smecta 3g,136
2023-07-18,PROD_005,Ibuprofene 400mg,189
2023-07-18,PROD_006,Paracetamol 500mg,144
2023-07-18,PROD_007,Aspirine 500mg,69
2023-07-18,PROD_008,Strepsils Miel Citron,84
2023-07-18,PROD_009,Humex Rhume,220
2023-07-18,PROD_010,Actifed Rhume,67
2023-07-19,PROD_001,Efferalgan 1000mg,72
2023-07-19,PROD_002,Doliprane 1000mg,112
2023-07-19,PROD_003,Spasfon Lyoc 80mg,99
2023-07-19,PROD_004,Smecta 3g,115
2023-07-19,PROD_005,Ibuprofene 400mg,155
2023-07-19,PROD_006,Paracetamol 500mg,106
2023-07-19,PROD_007,Aspirine 500mg,73
2023-07-19,PROD_008,Strepsils Miel Citron,121
2023-07-19,PROD_009,Humex Rhume,169
2023-07-19,PROD_010,Actifed Rhume,67
2023-07-20,PROD_001,Efferalgan 1000mg,61
2023-07-20,PROD_002,Doliprane 1000mg,138
2023-07-20,PROD_003,Spasfon Lyoc 80mg,95
2023-07-20,PROD_004,Smecta 3g,136
2023-07-20,PROD_005,Ibuprofene 400mg,179
2023-07-20,PROD_006,Paracetamol 500mg,105
2023-07-20,PROD_007,Aspirine 500mg,62
2023-07-20,PROD_008,Strepsils Miel Citron,123
2023-07-20,PROD_009,Humex Rhume,207
2023-07-20,PROD_010,Actifed Rhume,90
2023-07-21,PROD_001,Efferalgan 1000mg,57
2023-07-21,PROD_002,Doliprane 1000mg,111
2023-07-21,PROD_003,Spasfon Lyoc 80mg,90
2023-07-21,PROD_004,Smecta 3g,133
2023-07-21,PROD_005,Ibuprofene 400mg,174
2023-07-21,PROD_006,Paracetamol 500mg,128
2023-07-21,PROD_007,Aspirine 500mg,77
2023-07-21,PROD_008,Strepsils Miel Citron,104
2023-07-21,PROD_009,Humex Rhume,201
2023-07-21,PROD_010,Actifed Rhume,64
2023-07-22,PROD_001,Efferalgan 1000mg,49
2023-07-22,PROD_002,Doliprane 1000mg,90
2023-07-22,PROD_003,Spasfon Lyoc 80mg,55
2023-07-22,PROD_004,Smecta 3g,82
2023-07-22,PROD_005,Ibuprofene 400mg,127
2023-07-22,PROD_006,Paracetamol 500mg,102
2023-07-22,PROD_007,Aspirine 500mg,59
2023-07-22,PROD_008,Strepsils Miel Citron,72
2023-07-22,PROD_009,Humex Rhume,128
2023-07-22,PROD_010,Actifed Rhume,46
2023-07-23,PROD_001,Efferalgan 1000mg,43
2023-07-23,PROD_002,Doliprane 1000mg,87
2023-07-23,PROD_003,Spasfon Lyoc 80mg,76
2023-07-23,PROD_004,Smecta 3g,94
2023-07-23,PROD_005,Ibuprofene 400mg,130
2023-07-23,PROD_006,Paracetamol 500mg,101
2023-07-23,PROD_007,Aspirine 500mg,43
2023-07-23,PROD_008,Strepsils Miel Citron,87
2023-07-23,PROD_009,Humex Rhume,135
2023-07-23,PROD_010,Actifed Rhume,46
2023-07-24,PROD_001,Efferalgan 1000mg,77
2023-07-24,PROD_002,Doliprane 1000mg,113
2023-07-24,PROD_003,Spasfon Lyoc 80mg,114
2023-07-24,PROD_004,Smecta 3g,120
2023-07-24,PROD_005,Ibuprofene 400mg,145
2023-07-24,PROD_006,Paracetamol 500mg,127
2023-07-24,PROD_007,Aspirine 500mg,80
2023-07-24,PROD_008,Strepsils Miel Citron,115
2023-07-24,PROD_009,Humex Rhume,186
2023-07-24,PROD_010,Actifed Rhume,89
2023-07-25,PROD_001,Efferalgan 1000mg,81
2023-07-25,PROD_002,Doliprane 1000mg,137
2023-07-25,PROD_003,Spasfon Lyoc 80mg,94
2023-07-25,PROD_004,Smecta 3g,115
2023-07-25,PROD_005,Ibuprofene 400mg,151
2023-07-25,PROD_006,Paracetamol 500mg,150
2023-07-25,PROD_007,Aspirine 500mg,67
2023-07-25,PROD_008,Strepsils Miel Citron,115
2023-07-25,PROD_009,Humex Rhume,202
2023-07-25,PROD_010,Actifed Rhume,71
2023-07-26,PROD_001,Efferalgan 1000mg,76
2023-07-26,PROD_002,Doliprane 1000mg,106
2023-07-26,PROD_003,Spasfon Lyoc 80mg,83
2023-07-26,PROD_004,Smecta 3g,135
2023-07-26,PROD_005,Ibuprofene 400mg,183
2023-07-26,PROD_006,Paracetamol 500mg,121
2023-07-26,PROD_007,Aspirine 500mg,66
2023-07-26,PROD_008,Strepsils Miel Citron,84
2023-07-26,PROD_009,Humex Rhume,217
2023-07-26,PROD_010,Actifed Rhume,90
2023-07-27,PROD_001,Efferalgan 1000mg,77
2023-07-27,PROD_002,Doliprane 1000mg,140
2023-07-27,PROD_003,Spasfon Lyoc 80mg,85
2023-07-27,PROD_004,Smecta 3g,117
2023-07-27,PROD_005,Ibuprofene 400mg,181
2023-07-27,PROD_006,Paracetamol 500mg,107
2023-07-27,PROD_007,Aspirine 500mg,64
2023-07-27,PROD_008,Strepsils Miel Citron,119
2023-07-27,PROD_009,Humex Rhume,220
2023-07-27,PROD_010,Actifed Rhume,87
2023-07-28,PROD_001,Efferalgan 1000mg,80
2023-07-28,PROD_002,Doliprane 1000mg,109
2023-07-28,PROD_003,Spasfon Lyoc 80mg,86
2023-07-28,PROD_004,Smecta 3g,109
2023-07-28,PROD_005,Ibuprofene 400mg,178
2023-07-28,PROD_006,Paracetamol 500mg,149
2023-07-28,PROD_007,Aspirine 500mg,60
2023-07-28,PROD_008,Strepsils Miel Citron,104
2023-07-28,PROD_009,Humex Rhume,225
2023-07-28,PROD_010,Actifed Rhume,79
2023-07-29,PROD_001,Efferalgan 1000mg,51
2023-07-29,PROD_002,Doliprane 1000mg,102
2023-07-29,PROD_003,Spasfon Lyoc 80mg,70
2023-07-29,PROD_004,Smecta 3g,96
2023-07-29,PROD_005,Ibuprofene 400mg,131
2023-07-29,PROD_006,Paracetamol 500mg,96
2023-07-29,PROD_007,Aspirine 500mg,58
2023-07-29,PROD_008,Strepsils Miel Citron,61
2023-07-29,PROD_009,Humex Rhume,135
2023-07-29,PROD_010,Actifed Rhume,43
2023-07-30,PROD_001,Efferalgan 1000mg,54
2023-07-30,PROD_002,Doliprane 1000mg,89
2023-07-30,PROD_003,Spasfon Lyoc 80mg,73
2023-07-30,PROD_004,Smecta 3g,74
2023-07-30,PROD_005,Ibuprofene 400mg,114
2023-07-30,PROD_006,Paracetamol 500mg,100
2023-07-30,PROD_007,Aspirine 500mg,52
2023-07-30,PROD_008,Strepsils Miel Citron,66
2023-07-30,PROD_009,Humex Rhume,110
2023-07-30,PROD_010,Actifed Rhume,57
2023-07-31,PROD_001,Efferalgan 1000mg,59
2023-07-31,PROD_002,Doliprane 1000mg,114
2023-07-31,PROD_003,Spasfon Lyoc 80mg,103
2023-07-31,PROD_004,Smecta 3g,143
2023-07-31,PROD_005,Ibuprofene 400mg,129
2023-07-31,PROD_006,Paracetamol 500mg,116
2023-07-31,PROD_007,Aspirine 500mg,61
2023-07-31,PROD_008,Strepsils Miel Citron,109
2023-07-31,PROD_009,Humex Rhume,190
2023-07-31,PROD_010,Actifed Rhume,80
2023-08-01,PROD_001,Efferalgan 1000mg,72
2023-08-01,PROD_002,Doliprane 1000mg,98
2023-08-01,PROD_003,Spasfon Lyoc 80mg,84
2023-08-01,PROD_004,Smecta 3g,133
2023-08-01,PROD_005,Ibuprofene 400mg,148
2023-08-01,PROD_006,Paracetamol 500mg,120
2023-08-01,PROD_007,Aspirine 500mg,67
2023-08-01,PROD_008,Strepsils Miel Citron,112
2023-08-01,PROD_009,Humex Rhume,186
2023-08-01,PROD_010,Actifed Rhume,81
2023-08-02,PROD_001,Efferalgan 1000mg,52
2023-08-02,PROD_002,Doliprane 1000mg,107
2023-08-02,PROD_003,Spasfon Lyoc 80mg,91
2023-08-02,PROD_004,Smecta 3g,125
2023-08-02,PROD_005,Ibuprofene 400mg,146
2023-08-02,PROD_006,Paracetamol 500mg,104
2023-08-02,PROD_007,Aspirine 500mg,75
2023-08-02,PROD_008,Strepsils Miel Citron,113
2023-08-02,PROD_009,Humex Rhume,170
2023-08-02,PROD_010,Actifed Rhume,56
2023-08-03,PROD_001,Efferalgan 1000mg,61
2023-08-03,PROD_002,Doliprane 1000mg,120
2023-08-03,PROD_003,Spasfon Lyoc 80mg,89
2023-08-03,PROD_004,Smecta 3g,117
2023-08-03,PROD_005,Ibuprofene 400mg,144
2023-08-03,PROD_006,Paracetamol 500mg,134
2023-08-03,PROD_007,Aspirine 500mg,82
2023-08-03,PROD_008,Strepsils Miel Citron,92
2023-08-03,PROD_009,Humex Rhume,168
2023-08-03,PROD_010,Actifed Rhume,60
2023-08-04,PROD_001,Efferalgan 1000mg,75
2023-08-04,PROD_002,Doliprane 1000mg,98
2023-08-04,PROD_003,Spasfon Lyoc 80mg,105
2023-08-04,PROD_004,Smecta 3g,125
2023-08-04,PROD_005,Ibuprofene 400mg,163
2023-08-04,PROD_006,Paracetamol 500mg,136
2023-08-04,PROD_007,Aspirine 500mg,63
2023-08-04,PROD_008,Strepsils Miel Citron,78
2023-08-04,PROD_009,Humex Rhume,163
2023-08-04,PROD_010,Actifed Rhume,77
2023-08-05,PROD_001,Efferalgan 1000mg,43
2023-08-05,PROD_002,Doliprane 1000mg,86
2023-08-05,PROD_003,Spasfon Lyoc 80mg,59
2023-08-05,PROD_004,Smecta 3g,85
2023-08-05,PROD_005,Ibuprofene 400mg,108
2023-08-05,PROD_006,Paracetamol 500mg,81
2023-08-05,PROD_007,Aspirine 500mg,57
2023-08-05,PROD_008,Strepsils Miel Citron,66
2023-08-05,PROD_009,Humex Rhume,132
2023-08-05,PROD_010,Actifed Rhume,58
2023-08-06,PROD_001,Efferalgan 1000mg,48
2023-08-06,PROD_002,Doliprane 1000mg,67
2023-08-06,PROD_003,Spasfon Lyoc 80mg,63
2023-08-06,PROD_004,Smecta 3g,66
2023-08-06,PROD_005,Ibuprofene 400mg,95
2023-08-06,PROD_006,Paracetamol 500mg,81
2023-08-06,PROD_007,Aspirine 500mg,41
2023-08-06,PROD_008,Strepsils Miel Citron,57
2023-08-06,PROD_009,Humex Rhume,145
2023-08-06,PROD_010,Actifed Rhume,53
2023-08-07,PROD_001,Efferalgan 1000mg,69
2023-08-07,PROD_002,Doliprane 1000mg,128
2023-08-07,PROD_003,Spasfon Lyoc 80mg,102
2023-08-07,PROD_004,Smecta 3g,115
2023-08-07,PROD_005,Ibuprofene 400mg,130
2023-08-07,PROD_006,Paracetamol 500mg,129
2023-08-07,PROD_007,Aspirine 500mg,67
2023-08-07,PROD_008,Strepsils Miel Citron,79
2023-08-07,PROD_009,Humex Rhume,209
2023-08-07,PROD_010,Actifed Rhume,81
2023-08-08,PROD_001,Efferalgan 1000mg,62
2023-08-08,PROD_002,Doliprane 1000mg,108
2023-08-08,PROD_003,Spasfon Lyoc 80mg,71
2023-08-08,PROD_004,Smecta 3g,108
2023-08-08,PROD_005,Ibuprofene 400mg,168
2023-08-08,PROD_006,Paracetamol 500mg,132
2023-08-08,PROD_007,Aspirine 500mg,76
2023-08-08,PROD_008,Strepsils Miel Citron,105
2023-08-08,PROD_009,Humex Rhume,201
2023-08-08,PROD_010,Actifed Rhume,72
2023-08-09,PROD_001,Efferalgan 1000mg,67
2023-08-09,PROD_002,Doliprane 1000mg,98
2023-08-09,PROD_003,Spasfon Lyoc 80mg,74
2023-08-09,PROD_004,Smecta 3g,112
2023-08-09,PROD_005,Ibuprofene 400mg,155
2023-08-09,PROD_006,Paracetamol 500mg,112
2023-08-09,PROD_007,Aspirine 500mg,80
2023-08-09,PROD_008,Strepsils Miel Citron,88
2023-08-09,PROD_009,Humex Rhume,162
2023-08-09,PROD_010,Actifed Rhume,65
2023-08-10,PROD_001,Efferalgan 1000mg,64
2023-08-10,PROD_002,Doliprane 1000mg,95
2023-08-10,PROD_003,Spasfon Lyoc 80mg,79
2023-08-10,PROD_004,Smecta 3g,110
2023-08-10,PROD_005,Ibuprofene 400mg,175
2023-08-10,PROD_006,Paracetamol 500mg,130
2023-08-10,PROD_007,Aspirine 500mg,60
2023-08-10,PROD_008,Strepsils Miel Citron,78
2023-08-10,PROD_009,Humex Rhume,145
2023-08-10,PROD_010,Actifed Rhume,67
2023-08-11,PROD_001,Efferalgan 1000mg,72
2023-08-11,PROD_002,Doliprane 1000mg,119
2023-08-11,PROD_003,Spasfon Lyoc 80mg,94
2023-08-11,PROD_004,Smecta 3g,98
2023-08-11,PROD_005,Ibuprofene 400mg,127
2023-08-11,PROD_006,Paracetamol 500mg,136
2023-08-11,PROD_007,Aspirine 500mg,81
2023-08-11,PROD_008,Strepsils Miel Citron,80
2023-08-11,PROD_009,Humex Rhume,199
2023-08-11,PROD_010,Actifed Rhume,68
2023-08-12,PROD_001,Efferalgan 1000mg,39
2023-08-12,PROD_002,Doliprane 1000mg,94
2023-08-12,PROD_003,Spasfon Lyoc 80mg,55
2023-08-12,PROD_004,Smecta 3g,63
2023-08-12,PROD_005,Ibuprofene 400mg,97
2023-08-12,PROD_006,Paracetamol 500mg,83
2023-08-12,PROD_007,Aspirine 500mg,45
2023-08-12,PROD_008,Strepsils Miel Citron,67
2023-08-12,PROD_009,Humex Rhume,111
2023-08-12,PROD_010,Actifed Rhume,54
2023-08-13,PROD_001,Efferalgan 1000mg,48
2023-08-13,PROD_002,Doliprane 1000mg,84
2023-08-13,PROD_003,Spasfon Lyoc 80mg,60
2023-08-13,PROD_004,Smecta 3g,84
2023-08-13,PROD_005,Ibuprofene 400mg,117
2023-08-13,PROD_006,Paracetamol 500mg,68
2023-08-13,PROD_007,Aspirine 500mg,50
2023-08-13,PROD_008,Strepsils Miel Citron,57
2023-08-13,PROD_009,Humex Rhume,107
2023-08-13,PROD_010,Actifed Rhume,54
2023-08-14,PROD_001,Efferalgan 1000mg,64
2023-08-14,PROD_002,Doliprane 1000mg,95
2023-08-14,PROD_003,Spasfon Lyoc 80mg,79
2023-08-14,PROD_004,Smecta 3g,128
2023-08-14,PROD_005,Ibuprofene 400mg,135
2023-08-14,PROD_006,Paracetamol 500mg,111
2023-08-14,PROD_007,Aspirine 500mg,56
2023-08-14,PROD_008,Strepsils Miel Citron,93
2023-08-14,PROD_009,Humex Rhume,151
2023-08-14,PROD_010,Actifed Rhume,81
2023-08-15,PROD_001,Efferalgan 1000mg,59
2023-08-15,PROD_002,Doliprane 1000mg,107
2023-08-15,PROD_003,Spasfon Lyoc 80mg,79
2023-08-15,PROD_004,Smecta 3g,94
2023-08-15,PROD_005,Ibuprofene 400mg,118
2023-08-15,PROD_006,Paracetamol 500mg,135
2023-08-15,PROD_007,Aspirine 500mg,62
2023-08-15,PROD_008,Strepsils Miel Citron,80
2023-08-15,PROD_009,Humex Rhume,180
2023-08-15,PROD_010,Actifed Rhume,67
2023-08-16,PROD_001,Efferalgan 1000mg,65
2023-08-16,PROD_002,Doliprane 1000mg,105
2023-08-16,PROD_003,Spasfon Lyoc 80mg,87
2023-08-16,PROD_004,Smecta 3g,117
2023-08-16,PROD_005,Ibuprofene 400mg,166
2023-08-16,PROD_006,Paracetamol 500mg,135
2023-08-16,PROD_007,Aspirine 500mg,57
2023-08-16,PROD_008,Strepsils Miel Citron,100
2023-08-16,PROD_009,Humex Rhume,169
2023-08-16,PROD_010,Actifed Rhume,63
2023-08-17,PROD_001,Efferalgan 1000mg,69
2023-08-17,PROD_002,Doliprane 1000mg,98
2023-08-17,PROD_003,Spasfon Lyoc 80mg,80
2023-08-17,PROD_004,Smecta 3g,129
2023-08-17,PROD_005,Ibuprofene 400mg,150
2023-08-17,PROD_006,Paracetamol 500mg,117
2023-08-17,PROD_007,Aspirine 500mg,64
2023-08-17,PROD_008,Strepsils Miel Citron,95
2023-08-17,PROD_009,Humex Rhume,167
2023-08-17,PROD_010,Actifed Rhume,60
2023-08-18,PROD_001,Efferalgan 1000mg,56
2023-08-18,PROD_002,Doliprane 1000mg,108
2023-08-18,PROD_003,Spasfon Lyoc 80mg,99
2023-08-18,PROD_004,Smecta 3g,120
2023-08-18,PROD_005,Ibuprofene 400mg,138
2023-08-18,PROD_006,Paracetamol 500mg,112
2023-08-18,PROD_007,Aspirine 500mg,79
2023-08-18,PROD_008,Strepsils Miel Citron,84
2023-08-18,PROD_009,Humex Rhume,162
2023-08-18,PROD_010,Actifed Rhume,71
2023-08-19,PROD_001,Efferalgan 1000mg,37
2023-08-19,PROD_002,Doliprane 1000mg,95
2023-08-19,PROD_003,Spasfon Lyoc 80mg,63
2023-08-19,PROD_004,Smecta 3g,64
2023-08-19,PROD_005,Ibuprofene 400mg,91
2023-08-19,PROD_006,Paracetamol 500mg,78
2023-08-19,PROD_007,Aspirine 500mg,39
2023-08-19,PROD_008,Strepsils Miel Citron,74
2023-08-19,PROD_009,Humex Rhume,143
2023-08-19,PROD_010,Actifed Rhume,54
2023-08-20,PROD_001,Efferalgan 1000mg,53
2023-08-20,PROD_002,Doliprane 1000mg,96
2023-08-20,PROD_003,Spasfon Lyoc 80mg,58
2023-08-20,PROD_004,Smecta 3g,69
2023-08-20,PROD_005,Ibuprofene 400mg,102
2023-08-20,PROD_006,Paracetamol 500mg,89
2023-08-20,PROD_007,Aspirine 500mg,55
2023-08-20,PROD_008,Strepsils Miel Citron,69
2023-08-20,PROD_009,Humex Rhume,111
2023-08-20,PROD_010,Actifed Rhume,54
2023-08-21,PROD_001,Efferalgan 1000mg,66
2023-08-21,PROD_002,Doliprane 1000mg,114
2023-08-21,PROD_003,Spasfon Lyoc 80mg,99
2023-08-21,PROD_004,Smecta 3g,109
2023-08-21,PROD_005,Ibuprofene 400mg,156
2023-08-21,PROD_006,Paracetamol 500mg,134
2023-08-21,PROD_007,Aspirine 500mg,70
2023-08-21,PROD_008,Strepsils Miel Citron,87
2023-08-21,PROD_009,Humex Rhume,144
2023-08-21,PROD_010,Actifed Rhume,71
2023-08-22,PROD_001,Efferalgan 1000mg,52
2023-08-22,PROD_002,Doliprane 1000mg,109
2023-08-22,PROD_003,Spasfon Lyoc 80mg,99
2023-08-22,PROD_004,Smecta 3g,107
2023-08-22,PROD_005,Ibuprofene 400mg,156
2023-08-22,PROD_006,Paracetamol 500mg,112
2023-08-22,PROD_007,Aspirine 500mg,68
2023-08-22,PROD_008,Strepsils Miel Citron,113
2023-08-22,PROD_009,Humex Rhume,200
2023-08-22,PROD_010,Actifed Rhume,64
2023-08-23,PROD_001,Efferalgan 1000mg,58
2023-08-23,PROD_002,Doliprane 1000mg,112
2023-08-23,PROD_003,Spasfon Lyoc 80mg,74
2023-08-23,PROD_004,Smecta 3g,89
2023-08-23,PROD_005,Ibuprofene 400mg,165
2023-08-23,PROD_006,Paracetamol 500mg,131
2023-08-23,PROD_007,Aspirine 500mg,69
2023-08-23,PROD_008,Strepsils Miel Citron,88
2023-08-23,PROD_009,Humex Rhume,144
2023-08-23,PROD_010,Actifed Rhume,62
2023-08-24,PROD_001,Efferalgan 1000mg,65
2023-08-24,PROD_002,Doliprane 1000mg,116
2023-08-24,PROD_003,Spasfon Lyoc 80mg,84
2023-08-24,PROD_004,Smecta 3g,90
2023-08-24,PROD_005,Ibuprofene 400mg,153
2023-08-24,PROD_006,Paracetamol 500mg,141
2023-08-24,PROD_007,Aspirine 500mg,80
2023-08-24,PROD_008,Strepsils Miel Citron,84
2023-08-24,PROD_009,Humex Rhume,207
2023-08-24,PROD_010,Actifed Rhume,74
2023-08-25,PROD_001,Efferalgan 1000mg,63
2023-08-25,PROD_002,Doliprane 1000mg,114
2023-08-25,PROD_003,Spasfon Lyoc 80mg,96
2023-08-25,PROD_004,Smecta 3g,122
2023-08-25,PROD_005,Ibuprofene 400mg,164
2023-08-25,PROD_006,Paracetamol 500mg,120
2023-08-25,PROD_007,Aspirine 500mg,62
2023-08-25,PROD_008,Strepsils Miel Citron,85
2023-08-25,PROD_009,Humex Rhume,170
2023-08-25,PROD_010,Actifed Rhume,76
2023-08-26,PROD_001,Efferalgan 1000mg,54
2023-08-26,PROD_002,Doliprane 1000mg,81
2023-08-26,PROD_003,Spasfon Lyoc 80mg,58
2023-08-26,PROD_004,Smecta 3g,68
2023-08-26,PROD_005,Ibuprofene 400mg,113
2023-08-26,PROD_006,Paracetamol 500mg,85
2023-08-26,PROD_007,Aspirine 500mg,57
2023-08-26,PROD_008,Strepsils Miel Citron,67
2023-08-26,PROD_009,Humex Rhume,132
2023-08-26,PROD_010,Actifed Rhume,45
2023-08-27,PROD_001,Efferalgan 1000mg,37
2023-08-27,PROD_002,Doliprane 1000mg,94
2023-08-27,PROD_003,Spasfon Lyoc 80mg,66
2023-08-27,PROD_004,Smecta 3g,72
2023-08-27,PROD_005,Ibuprofene 400mg,120
2023-08-27,PROD_006,Paracetamol 500mg,83
2023-08-27,PROD_007,Aspirine 500mg,47
2023-08-27,PROD_008,Strepsils Miel Citron,67
2023-08-27,PROD_009,Humex Rhume,144
2023-08-27,PROD_010,Actifed Rhume,48
2023-08-28,PROD_001,Efferalgan 1000mg,61
2023-08-28,PROD_002,Doliprane 1000mg,114
2023-08-28,PROD_003,Spasfon Lyoc 80mg,95
2023-08-28,PROD_004,Smecta 3g,96
2023-08-28,PROD_005,Ibuprofene 400mg,154
2023-08-28,PROD_006,Paracetamol 500mg,127
2023-08-28,PROD_007,Aspirine 500mg,57
2023-08-28,PROD_008,Strepsils Miel Citron,87
2023-08-28,PROD_009,Humex Rhume,164
2023-08-28,PROD_010,Actifed Rhume,78
2023-08-29,PROD_001,Efferalgan 1000mg,71
2023-08-29,PROD_002,Doliprane 1000mg,127
2023-08-29,PROD_003,Spasfon Lyoc 80mg,77
2023-08-29,PROD_004,Smecta 3g,106
2023-08-29,PROD_005,Ibuprofene 400mg,127
2023-08-29,PROD_006,Paracetamol 500mg,110
2023-08-29,PROD_007,Aspirine 500mg,58
2023-08-29,PROD_008,Strepsils Miel Citron,84
2023-08-29,PROD_009,Humex Rhume,168
2023-08-29,PROD_010,Actifed Rhume,63
2023-08-30,PROD_001,Efferalgan 1000mg,58
2023-08-30,PROD_002,Doliprane 1000mg,108
2023-08-30,PROD_003,Spasfon Lyoc 80mg,91
2023-08-30,PROD_004,Smecta 3g,113
2023-08-30,PROD_005,Ibuprofene 400mg,160
2023-08-30,PROD_006,Paracetamol 500mg,97
2023-08-30,PROD_007,Aspirine 500mg,73
2023-08-30,PROD_008,Strepsils Miel Citron,87
2023-08-30,PROD_009,Humex Rhume,212
2023-08-30,PROD_010,Actifed Rhume,61
2023-08-31,PROD_001,Efferalgan 1000mg,65
2023-08-31,PROD_002,Doliprane 1000mg,121
2023-08-31,PROD_003,Spasfon Lyoc 80mg,94
2023-08-31,PROD_004,Smecta 3g,118
2023-08-31,PROD_005,Ibuprofene 400mg,132
2023-08-31,PROD_006,Paracetamol 500mg,139
2023-08-31,PROD_007,Aspirine 500mg,78
